Observation_ID,Risk_Score,Actual_Class_Audit,Risk_Category,Recommended_Action,Priority_Level,Review_Status,Risk_Rank
UCI_TEST_07104,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8617
UCI_TEST_07105,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8618
UCI_TEST_07106,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8619
UCI_TEST_07107,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8620
UCI_TEST_07108,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8621
UCI_TEST_07109,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8622
UCI_TEST_07110,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8623
UCI_TEST_07111,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8624
UCI_TEST_07112,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8625
UCI_TEST_07113,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8626
UCI_TEST_07114,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8627
UCI_TEST_07115,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8628
UCI_TEST_07116,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8629
UCI_TEST_07117,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8630
UCI_TEST_07118,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8631
UCI_TEST_07119,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8632
UCI_TEST_07121,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8633
UCI_TEST_07122,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8634
UCI_TEST_07123,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8635
UCI_TEST_07124,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8636
UCI_TEST_07125,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8637
UCI_TEST_07126,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8638
UCI_TEST_07127,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8639
UCI_TEST_07128,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8640
UCI_TEST_07129,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8641
UCI_TEST_07130,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8642
UCI_TEST_07131,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8643
UCI_TEST_07133,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8644
UCI_TEST_07134,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8645
UCI_TEST_07135,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8646
UCI_TEST_07136,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8647
UCI_TEST_07141,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8648
UCI_TEST_07142,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8649
UCI_TEST_07143,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8650
UCI_TEST_07144,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8651
UCI_TEST_07145,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8652
UCI_TEST_07148,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8653
UCI_TEST_07150,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8654
UCI_TEST_07153,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8655
UCI_TEST_07155,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8656
UCI_TEST_07157,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8657
UCI_TEST_07158,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8658
UCI_TEST_07159,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8659
UCI_TEST_07160,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8660
UCI_TEST_07161,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8661
UCI_TEST_07162,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8662
UCI_TEST_07163,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8663
UCI_TEST_07164,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8664
UCI_TEST_07166,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8665
UCI_TEST_07168,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8666
UCI_TEST_07170,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8667
UCI_TEST_07171,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8668
UCI_TEST_07172,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8669
UCI_TEST_07173,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8670
UCI_TEST_07174,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8671
UCI_TEST_07175,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8672
UCI_TEST_07177,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8673
UCI_TEST_07180,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8674
UCI_TEST_07181,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8675
UCI_TEST_07182,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8676
UCI_TEST_07183,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8677
UCI_TEST_07184,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8678
UCI_TEST_07185,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8679
UCI_TEST_07186,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8680
UCI_TEST_07187,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8681
UCI_TEST_07188,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8682
UCI_TEST_07189,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8683
UCI_TEST_07191,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8684
UCI_TEST_07193,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8685
UCI_TEST_07194,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8686
UCI_TEST_07195,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8687
UCI_TEST_07196,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8688
UCI_TEST_07197,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8689
UCI_TEST_07198,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8690
UCI_TEST_07199,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8691
UCI_TEST_07200,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8692
UCI_TEST_07203,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8693
UCI_TEST_07204,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8694
UCI_TEST_07205,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8695
UCI_TEST_07206,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8696
UCI_TEST_07207,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8697
UCI_TEST_07208,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8698
UCI_TEST_07210,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8699
UCI_TEST_07211,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8700
UCI_TEST_07212,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8701
UCI_TEST_07214,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8702
UCI_TEST_07215,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8703
UCI_TEST_07217,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8704
UCI_TEST_07219,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8705
UCI_TEST_07220,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8706
UCI_TEST_07221,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8707
UCI_TEST_07222,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8708
UCI_TEST_07223,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8709
UCI_TEST_07225,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8710
UCI_TEST_07226,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8711
UCI_TEST_07227,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8712
UCI_TEST_07228,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8713
UCI_TEST_07230,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8714
UCI_TEST_07231,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8715
UCI_TEST_07232,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8716
UCI_TEST_07233,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8717
UCI_TEST_07234,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8718
UCI_TEST_07235,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8719
UCI_TEST_07236,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8720
UCI_TEST_07237,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8721
UCI_TEST_07238,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8722
UCI_TEST_07239,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8723
UCI_TEST_07240,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8724
UCI_TEST_07241,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8725
UCI_TEST_07242,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8726
UCI_TEST_07243,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8727
UCI_TEST_07244,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8728
UCI_TEST_07245,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8729
UCI_TEST_07246,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8730
UCI_TEST_07248,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8731
UCI_TEST_07249,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8732
UCI_TEST_07251,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8733
UCI_TEST_07254,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8734
UCI_TEST_07256,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8735
UCI_TEST_07257,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8736
UCI_TEST_07258,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8737
UCI_TEST_07259,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8738
UCI_TEST_07260,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8739
UCI_TEST_07261,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8740
UCI_TEST_07262,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8741
UCI_TEST_07263,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8742
UCI_TEST_07264,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8743
UCI_TEST_07265,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8744
UCI_TEST_07266,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8745
UCI_TEST_07267,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8746
UCI_TEST_07268,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8747
UCI_TEST_07269,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8748
UCI_TEST_07270,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8749
UCI_TEST_07272,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8750
UCI_TEST_07274,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8751
UCI_TEST_07275,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8752
UCI_TEST_07277,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8753
UCI_TEST_07279,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8754
UCI_TEST_07280,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8755
UCI_TEST_07281,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8756
UCI_TEST_07282,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8757
UCI_TEST_07284,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8758
UCI_TEST_07286,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8759
UCI_TEST_07287,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8760
UCI_TEST_07288,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8761
UCI_TEST_07289,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8762
UCI_TEST_07290,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8763
UCI_TEST_07291,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8764
UCI_TEST_07293,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8765
UCI_TEST_07294,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8766
UCI_TEST_07295,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8767
UCI_TEST_07296,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8768
UCI_TEST_07297,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8769
UCI_TEST_07298,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8770
UCI_TEST_07299,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8771
UCI_TEST_07300,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8772
UCI_TEST_07302,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8773
UCI_TEST_07303,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8774
UCI_TEST_07304,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8775
UCI_TEST_07305,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8776
UCI_TEST_07306,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8777
UCI_TEST_07307,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8778
UCI_TEST_07308,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8779
UCI_TEST_07310,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8780
UCI_TEST_07311,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8781
UCI_TEST_07312,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8782
UCI_TEST_07313,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8783
UCI_TEST_07314,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8784
UCI_TEST_07315,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,8785
